url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_port,html_num_tags('iframe'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('form'),html_num_tags('a')
34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.287447054,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0
40.0,0.0,25.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,4.538111458,0.0,0.0,0.0,0.0,37.0,1.0,1.0,7.0
15.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.879664005,0.0,0.0,0.0,0.0,443.0,1.0,2.0,1.0
27.0,0.0,0.0,27.0,27.0,4.0,0.0,0.0,0.0,0.0,3.76042121,0.0,0.0,0.0,0.0,108.0,1.0,2.0,146.0
14.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,1.0,3.558518613,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25.0,0.0,13.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,3.968139062,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
193.0,0.0,179.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.837462386,0.0,0.0,0.0,0.0,61.0,1.0,0.0,71.0
9.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,3.337175341,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0
30.0,0.0,19.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.053915866,0.0,0.0,0.0,0.0,91.0,1.0,1.0,205.0
50.0,4.0,1.0,49.0,49.0,2.0,0.0,0.0,0.0,0.0,4.119754216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,1.0,10.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.15869497,0.0,0.0,0.0,0.0,46.0,1.0,1.0,19.0
38.0,2.0,11.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,4.249014337,0.0,0.0,0.0,0.0,122.0,1.0,2.0,182.0
31.0,1.0,18.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.438588369,0.0,0.0,0.0,0.0,41.0,1.0,1.0,18.0
24.0,0.0,0.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.077819531,0.0,0.0,0.0,0.0,44.0,1.0,1.0,40.0
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.053508855,0.0,2.0,0.0,0.0,74.0,1.0,1.0,132.0
51.0,0.0,29.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.223485161,0.0,5.0,0.0,0.0,86.0,1.0,2.0,21.0
22.0,0.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.047299098,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,0.0,20.0,12.0,12.0,2.0,1.0,0.0,0.0,0.0,4.650661514,0.0,0.0,0.0,0.0,42.0,1.0,1.0,55.0
61.0,1.0,26.0,35.0,35.0,2.0,0.0,0.0,0.0,0.0,4.563216658,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35.0,0.0,17.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.308751351,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
63.0,0.0,49.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,4.652736639,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
41.0,3.0,1.0,40.0,40.0,2.0,0.0,0.0,0.0,0.0,4.448934896,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
105.0,0.0,92.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.816218284,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
50.0,0.0,35.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.2883444,0.0,2.0,0.0,0.0,37.0,1.0,1.0,70.0
55.0,0.0,45.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,4.552698876,0.0,0.0,0.0,0.0,70.0,0.0,0.0,9.0
29.0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,3.974937501,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
105.0,0.0,92.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.946922136,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
37.0,1.0,10.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.307759485,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
22.0,0.0,7.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.60291008,0.0,1.0,0.0,0.0,56.0,1.0,1.0,7.0
283.0,0.0,260.0,23.0,17.0,3.0,6.0,0.0,0.0,0.0,4.915389242,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0
32.0,2.0,1.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,4.036280046,0.0,0.0,0.0,0.0,46.0,1.0,1.0,19.0
62.0,2.0,20.0,42.0,42.0,2.0,1.0,0.0,0.0,0.0,4.668130518,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
72.0,0.0,45.0,27.0,27.0,5.0,1.0,0.0,0.0,0.0,4.759308995,0.0,0.0,0.0,0.0,14.0,1.0,3.0,55.0
65.0,0.0,54.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.2333985,0.0,0.0,0.0,0.0,261.0,1.0,4.0,201.0
40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.275036394,0.0,0.0,0.0,0.0,33.0,1.0,2.0,29.0
89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.979348277,0.0,0.0,0.0,0.0,88.0,1.0,1.0,26.0
46.0,0.0,27.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,4.23840018,0.0,0.0,0.0,0.0,19.0,1.0,1.0,4.0
34.0,0.0,18.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.308294687,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
138.0,0.0,124.0,14.0,14.0,3.0,4.0,0.0,0.0,0.0,4.609133207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
47.0,0.0,34.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.318714769,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
24.0,0.0,13.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,3.554229297,0.0,0.0,0.0,0.0,72.0,1.0,4.0,72.0
12.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,3.471354487,0.0,1.0,0.0,0.0,283.0,1.0,1.0,62.0
90.0,0.0,73.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.342513648,0.0,0.0,0.0,0.0,28.0,1.0,1.0,17.0
30.0,0.0,9.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,4.131769501,0.0,0.0,0.0,0.0,4.0,1.0,1.0,19.0
35.0,0.0,18.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.386015935,0.0,0.0,0.0,0.0,76.0,1.0,1.0,127.0
880.0,1.0,866.0,14.0,14.0,32.0,0.0,0.0,0.0,0.0,4.586521145,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
47.0,0.0,22.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.163292105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72.0,0.0,48.0,24.0,24.0,4.0,1.0,0.0,0.0,0.0,4.575888426,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
38.0,0.0,1.0,37.0,37.0,2.0,0.0,0.0,0.0,0.0,4.094211919,0.0,1.0,0.0,0.0,119.0,1.0,1.0,111.0
38.0,1.0,10.0,28.0,28.0,3.0,0.0,0.0,0.0,0.0,4.267595923,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.189238256,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0
15.0,0.0,0.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,3.351953074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,2.0,1.0,38.0,38.0,2.0,0.0,0.0,0.0,0.0,4.398030706,0.0,0.0,0.0,0.0,24.0,1.0,1.0,4.0
80.0,0.0,67.0,13.0,13.0,2.0,2.0,0.0,0.0,0.0,4.906751076,0.0,0.0,0.0,0.0,358.0,1.0,1.0,514.0
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.803508855,0.0,0.0,0.0,0.0,673.0,1.0,1.0,263.0
59.0,0.0,35.0,24.0,24.0,2.0,1.0,0.0,0.0,0.0,4.254801181,0.0,0.0,0.0,0.0,50.0,1.0,2.0,33.0
48.0,0.0,36.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,4.149566878,0.0,2.0,0.0,0.0,52.0,1.0,3.0,34.0
23.0,0.0,12.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,4.056564762,0.0,0.0,0.0,0.0,83.0,1.0,1.0,71.0
52.0,0.0,24.0,28.0,28.0,4.0,0.0,0.0,0.0,0.0,4.517739236,0.0,0.0,0.0,0.0,66.0,1.0,2.0,30.0
22.0,0.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.185230133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.41566147,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0
51.0,1.0,17.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.361480236,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
95.0,0.0,72.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.654894004,0.0,0.0,0.0,0.0,23.0,1.0,0.0,14.0
16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.795088586,0.0,0.0,0.0,0.0,183.0,1.0,1.0,564.0
33.0,0.0,20.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.146439345,0.0,0.0,0.0,0.0,25.0,1.0,0.0,73.0
58.0,3.0,1.0,57.0,57.0,2.0,0.0,0.0,0.0,0.0,4.206135314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,0.0,15.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,4.136286231,0.0,0.0,0.0,0.0,36.0,1.0,2.0,52.0
14.0,0.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.558518613,0.0,0.0,0.0,0.0,183.0,1.0,1.0,560.0
19.0,0.0,3.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,3.844106545,0.0,0.0,0.0,0.0,57.0,1.0,1.0,14.0
57.0,1.0,41.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,4.639162751,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0
114.0,0.0,87.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.722522787,0.0,1.0,0.0,0.0,34.0,1.0,1.0,10.0
429.0,0.0,418.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,3.681439641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
454.0,0.0,13.0,11.0,11.0,26.0,18.0,429.0,9.0,0.0,4.793742342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,0.0,15.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,4.05757516,0.0,0.0,0.0,0.0,36.0,1.0,2.0,52.0
33.0,0.0,17.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.039822782,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
21.0,0.0,0.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.137537511,0.0,0.0,0.0,0.0,183.0,1.0,1.0,564.0
50.0,0.0,35.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.495366664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.0,0.0,14.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,4.118275161,0.0,1.0,0.0,0.0,115.0,1.0,0.0,165.0
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.084962501,0.0,1.0,0.0,0.0,249.0,1.0,3.0,162.0
28.0,0.0,7.0,5.0,5.0,1.0,1.0,15.0,0.0,0.0,4.350209029,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0
27.0,0.0,10.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,3.855865695,0.0,0.0,0.0,0.0,14.0,1.0,1.0,2.0
34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.157214971,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0
20.0,0.0,0.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,4.060262039,0.0,0.0,0.0,0.0,13.0,1.0,0.0,7.0
23.0,0.0,6.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.806238929,0.0,0.0,0.0,0.0,31.0,1.0,1.0,113.0
99.0,0.0,83.0,16.0,16.0,4.0,4.0,0.0,0.0,0.0,4.886295693,0.0,1.0,0.0,0.0,129.0,1.0,3.0,573.0
61.0,0.0,45.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,4.497183937,0.0,7.0,0.0,0.0,91.0,1.0,6.0,24.0
26.0,0.0,1.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.138502179,0.0,0.0,0.0,0.0,57.0,1.0,1.0,14.0
14.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,3.558518613,0.0,3.0,0.0,0.0,161.0,1.0,2.0,452.0
1709.0,0.0,1690.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,3.397670285,0.0,0.0,0.0,0.0,159.0,1.0,2.0,110.0
38.0,2.0,1.0,37.0,37.0,2.0,0.0,0.0,0.0,0.0,4.358085318,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
53.0,2.0,11.0,42.0,42.0,2.0,0.0,0.0,0.0,0.0,4.504187337,0.0,1.0,0.0,0.0,24.0,1.0,1.0,3.0
39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.417173848,0.0,0.0,0.0,0.0,32.0,1.0,2.0,29.0
39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.256590762,0.0,0.0,0.0,0.0,32.0,1.0,2.0,29.0
39.0,3.0,1.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,4.177374895,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
44.0,0.0,28.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,3.885003469,0.0,0.0,0.0,0.0,16.0,1.0,1.0,8.0
27.0,0.0,11.0,16.0,13.0,3.0,0.0,0.0,0.0,1.0,4.043057694,0.0,0.0,0.0,0.0,16.0,1.0,1.0,2.0
114.0,0.0,98.0,16.0,16.0,4.0,3.0,0.0,0.0,0.0,4.896926906,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0
26.0,0.0,12.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.995715327,0.0,0.0,0.0,0.0,51.0,1.0,1.0,198.0
12.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,3.260828171,0.0,1.0,0.0,0.0,189.0,1.0,1.0,211.0
82.0,0.0,61.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.109741816,0.0,0.0,0.0,0.0,22.0,1.0,2.0,19.0
35.0,0.0,18.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.15959272,0.0,0.0,1.0,1.0,60.0,1.0,0.0,145.0
53.0,0.0,33.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.406238929,0.0,0.0,0.0,0.0,21.0,1.0,1.0,8.0
39.0,2.0,10.0,29.0,29.0,2.0,0.0,0.0,0.0,0.0,4.230358406,0.0,0.0,0.0,0.0,148.0,1.0,2.0,39.0
16.0,0.0,0.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,3.720175521,0.0,0.0,0.0,0.0,18.0,1.0,2.0,12.0
47.0,0.0,26.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,4.576931197,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
58.0,0.0,37.0,21.0,21.0,3.0,4.0,0.0,0.0,0.0,4.594768005,0.0,0.0,0.0,0.0,50.0,1.0,0.0,19.0
80.0,0.0,67.0,13.0,13.0,2.0,2.0,0.0,0.0,0.0,4.777793824,0.0,0.0,0.0,0.0,358.0,1.0,1.0,514.0
33.0,0.0,13.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.046439345,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
53.0,2.0,10.0,43.0,43.0,3.0,0.0,0.0,0.0,0.0,4.442311313,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
20.0,0.0,9.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.810081021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,1.0,1.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,3.989898095,0.0,0.0,0.0,0.0,41.0,1.0,1.0,18.0
15.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.879664005,0.0,0.0,0.0,0.0,183.0,1.0,1.0,564.0
44.0,1.0,10.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.196264312,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
11.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.366091329,0.0,0.0,0.0,0.0,18.0,1.0,2.0,12.0
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.053508855,0.0,0.0,0.0,0.0,95.0,0.0,1.0,62.0
36.0,3.0,1.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,4.094073766,0.0,0.0,0.0,0.0,147.0,1.0,2.0,39.0
64.0,0.0,51.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.420254338,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
18.0,0.0,7.0,11.0,11.0,3.0,0.0,0.0,0.0,1.0,3.97366069,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0
84.0,0.0,68.0,16.0,16.0,4.0,2.0,0.0,0.0,0.0,4.868898784,0.0,1.0,0.0,0.0,129.0,1.0,3.0,573.0
27.0,0.0,10.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.011585432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.8862681,0.0,0.0,0.0,0.0,88.0,1.0,1.0,26.0
32.0,0.0,22.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,4.374895167,0.0,0.0,0.0,0.0,25.0,1.0,0.0,72.0
37.0,2.0,1.0,36.0,36.0,2.0,0.0,0.0,0.0,0.0,4.368979207,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
35.0,0.0,1.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.397687958,0.0,0.0,0.0,0.0,32.0,1.0,0.0,78.0
18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.81507241,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0
55.0,0.0,25.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,4.137338199,0.0,0.0,0.0,0.0,12.0,1.0,2.0,5.0
89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.905020903,0.0,0.0,0.0,0.0,88.0,1.0,1.0,26.0
42.0,2.0,13.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,4.420233823,0.0,3.0,0.0,0.0,434.0,1.0,3.0,229.0
59.0,0.0,41.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.706808135,0.0,1.0,1.0,1.0,41.0,1.0,1.0,119.0
27.0,0.0,1.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.314972768,0.0,0.0,0.0,0.0,48.0,1.0,1.0,4.0
40.0,0.0,17.0,17.0,17.0,1.0,0.0,5.0,0.0,0.0,4.547995053,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0
51.0,2.0,19.0,32.0,32.0,2.0,0.0,0.0,0.0,0.0,4.151474143,0.0,0.0,0.0,0.0,41.0,1.0,1.0,18.0
15.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,3.697845823,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
191.0,0.0,19.0,25.0,25.0,3.0,0.0,146.0,2.0,0.0,4.7153452,0.0,0.0,0.0,0.0,10.0,1.0,1.0,4.0
102.0,0.0,91.0,11.0,11.0,2.0,3.0,0.0,0.0,0.0,4.723762079,0.0,0.0,0.0,0.0,24.0,1.0,0.0,5.0
44.0,1.0,17.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.214803843,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
27.0,1.0,0.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.278351812,0.0,0.0,0.0,0.0,200.0,1.0,2.0,122.0
23.0,1.0,0.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,3.799581231,0.0,0.0,0.0,0.0,261.0,1.0,2.0,123.0
174.0,0.0,159.0,15.0,15.0,3.0,3.0,0.0,0.0,0.0,4.747161812,0.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0
35.0,0.0,18.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.261747341,0.0,0.0,0.0,0.0,33.0,1.0,2.0,29.0
92.0,0.0,70.0,22.0,22.0,7.0,0.0,0.0,0.0,0.0,4.20442348,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0
43.0,0.0,22.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.205533251,0.0,0.0,1.0,1.0,63.0,1.0,0.0,135.0
20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.134336113,0.0,0.0,0.0,0.0,183.0,1.0,1.0,564.0
36.0,1.0,22.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.189561096,0.0,3.0,0.0,0.0,162.0,1.0,5.0,213.0
44.0,0.0,29.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.244851555,0.0,1.0,0.0,0.0,32.0,1.0,3.0,0.0
60.0,0.0,46.0,14.0,14.0,3.0,4.0,0.0,0.0,0.0,4.334267924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
117.0,0.0,104.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.934740314,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
58.0,2.0,14.0,44.0,44.0,2.0,0.0,0.0,0.0,0.0,4.456360891,0.0,0.0,0.0,0.0,36.0,1.0,1.0,2.0
41.0,0.0,32.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,4.249529171,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0
36.0,0.0,24.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.722435394,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.341956544,0.0,0.0,0.0,0.0,32.0,1.0,2.0,29.0
68.0,1.0,51.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.341649474,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
25.0,0.0,8.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.827819531,0.0,0.0,0.0,0.0,59.0,1.0,0.0,21.0
19.0,0.0,3.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,3.719294526,0.0,0.0,0.0,0.0,40.0,1.0,0.0,64.0
15.0,0.0,11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,3.501397825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,0.0,35.0,21.0,21.0,3.0,1.0,0.0,0.0,0.0,4.596017225,0.0,1.0,0.0,0.0,39.0,1.0,2.0,238.0
24.0,2.0,1.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,4.366729297,0.0,0.0,0.0,0.0,62.0,1.0,1.0,32.0
27.0,1.0,0.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.278351812,0.0,0.0,0.0,0.0,200.0,1.0,2.0,122.0
71.0,0.0,58.0,13.0,13.0,4.0,0.0,0.0,0.0,1.0,4.902193047,0.0,0.0,0.0,0.0,61.0,1.0,1.0,16.0
20.0,1.0,1.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,3.940759833,0.0,0.0,0.0,0.0,62.0,1.0,1.0,32.0
23.0,0.0,8.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.260332601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.084962501,0.0,0.0,0.0,0.0,26.0,1.0,0.0,24.0
15.0,0.0,0.0,15.0,12.0,3.0,0.0,0.0,0.0,1.0,3.788754914,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.954310485,0.0,0.0,0.0,0.0,88.0,1.0,1.0,26.0
35.0,0.0,20.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.20091028,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0
44.0,1.0,10.0,34.0,34.0,3.0,0.0,0.0,0.0,0.0,4.412098979,0.0,0.0,0.0,0.0,36.0,1.0,1.0,15.0
26.0,0.0,12.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.07674143,0.0,0.0,0.0,0.0,51.0,1.0,1.0,104.0
27.0,0.0,1.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,3.908452847,0.0,0.0,0.0,0.0,27.0,1.0,0.0,23.0
39.0,2.0,11.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.691721467,0.0,0.0,0.0,0.0,788.0,1.0,0.0,777.0
75.0,0.0,64.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.25498703,0.0,0.0,0.0,0.0,261.0,1.0,4.0,201.0
46.0,0.0,32.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.397772456,0.0,0.0,0.0,0.0,34.0,1.0,1.0,8.0
15.0,0.0,6.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,3.697845823,0.0,0.0,0.0,0.0,21.0,1.0,0.0,17.0
29.0,0.0,10.0,19.0,19.0,3.0,0.0,0.0,0.0,0.0,4.060012149,0.0,0.0,0.0,0.0,41.0,1.0,1.0,18.0
23.0,0.0,1.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,3.84566315,0.0,0.0,0.0,0.0,40.0,1.0,0.0,96.0
55.0,0.0,37.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.316909147,0.0,0.0,0.0,0.0,117.0,1.0,3.0,120.0
28.0,2.0,6.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.24301016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
36.0,1.0,11.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.21411372,0.0,3.0,0.0,0.0,162.0,1.0,4.0,213.0
